id,cliente_id,vendedor_id,data,status
24558,659,12,2025-02-18,entregue
24559,659,12,2025-02-18,entregue
24560,665,6,2025-02-18,entregue
24561,673,12,2025-02-18,entregue
24562,698,5,2025-02-18,entregue
24563,705,2,2025-02-18,entregue
24564,730,1,2025-02-18,entregue
24565,751,5,2025-02-18,entregue
24566,778,12,2025-02-18,entregue
24567,782,7,2025-02-18,entregue
24568,788,1,2025-02-18,entregue
24569,811,11,2025-02-18,entregue
24570,824,10,2025-02-18,entregue
24571,824,10,2025-02-18,entregue
24572,839,4,2025-02-18,entregue
24573,842,3,2025-02-18,entregue
24574,852,12,2025-02-18,entregue
24575,855,7,2025-02-18,entregue
24576,867,1,2025-02-18,entregue
24577,884,6,2025-02-18,entregue
24578,909,5,2025-02-18,entregue
24579,911,4,2025-02-18,entregue
24580,912,1,2025-02-18,entregue
24581,913,5,2025-02-18,entregue
24582,914,3,2025-02-18,entregue
24583,920,5,2025-02-18,entregue
24584,926,7,2025-02-18,entregue
24585,940,11,2025-02-18,entregue
24586,959,3,2025-02-18,entregue
24587,963,8,2025-02-18,entregue
24588,986,4,2025-02-18,entregue
24589,1001,7,2025-02-18,entregue
24590,1021,1,2025-02-18,entregue
24591,1030,2,2025-02-18,entregue
24592,1046,2,2025-02-18,entregue
24593,1048,7,2025-02-18,entregue
24594,1065,7,2025-02-18,entregue
24595,1141,6,2025-02-18,entregue
24596,1142,11,2025-02-18,entregue
24597,1144,7,2025-02-18,entregue
24598,1148,2,2025-02-18,entregue
24599,1149,5,2025-02-18,entregue
24600,1150,12,2025-02-18,entregue
24601,1158,11,2025-02-18,entregue
24602,1169,11,2025-02-18,entregue
24603,1171,1,2025-02-18,entregue
24604,1181,6,2025-02-18,entregue
24605,1194,8,2025-02-18,entregue
24606,14,7,2025-02-19,entregue
24607,32,5,2025-02-19,entregue
24608,77,12,2025-02-19,entregue
24609,81,11,2025-02-19,entregue
24610,93,6,2025-02-19,entregue
24611,107,3,2025-02-19,entregue
24612,123,11,2025-02-19,entregue
24613,137,6,2025-02-19,entregue
24614,145,7,2025-02-19,entregue
24615,146,7,2025-02-19,entregue
24616,154,3,2025-02-19,entregue
24617,188,12,2025-02-19,entregue
24618,230,11,2025-02-19,entregue
24619,239,6,2025-02-19,entregue
24620,241,5,2025-02-19,entregue
24621,252,4,2025-02-19,entregue
24622,260,2,2025-02-19,entregue
24623,260,2,2025-02-19,entregue
24624,260,2,2025-02-19,entregue
24625,276,4,2025-02-19,entregue
24626,291,3,2025-02-19,cancelado
24627,313,6,2025-02-19,entregue
24628,315,2,2025-02-19,entregue
24629,381,10,2025-02-19,entregue
24630,396,1,2025-02-19,entregue
24631,397,5,2025-02-19,entregue
24632,402,1,2025-02-19,entregue
24633,479,5,2025-02-19,entregue
24634,485,11,2025-02-19,entregue
24635,493,7,2025-02-19,entregue
24636,523,6,2025-02-19,entregue
24637,529,3,2025-02-19,entregue
24638,535,8,2025-02-19,entregue
24639,542,6,2025-02-19,entregue
24640,559,11,2025-02-19,entregue
24641,578,1,2025-02-19,entregue
24642,578,1,2025-02-19,entregue
24643,582,2,2025-02-19,entregue
24644,594,5,2025-02-19,entregue
24645,597,5,2025-02-19,entregue
24646,645,2,2025-02-19,entregue
24647,652,5,2025-02-19,entregue
24648,660,2,2025-02-19,entregue
24649,661,1,2025-02-19,entregue
24650,666,10,2025-02-19,entregue
24651,667,4,2025-02-19,entregue
24652,708,1,2025-02-19,entregue
24653,719,2,2025-02-19,entregue
24654,793,4,2025-02-19,entregue
24655,804,12,2025-02-19,entregue
24656,816,12,2025-02-19,entregue
24657,825,7,2025-02-19,entregue
24658,868,7,2025-02-19,entregue
24659,884,6,2025-02-19,entregue
24660,897,9,2025-02-19,entregue
24661,921,7,2025-02-19,entregue
24662,930,6,2025-02-19,entregue
24663,949,11,2025-02-19,entregue
24664,965,4,2025-02-19,entregue
24665,988,10,2025-02-19,entregue
24666,1031,11,2025-02-19,entregue
24667,1033,6,2025-02-19,entregue
24668,1037,3,2025-02-19,entregue
24669,1038,6,2025-02-19,entregue
24670,1050,9,2025-02-19,entregue
24671,1071,7,2025-02-19,entregue
24672,1077,7,2025-02-19,entregue
24673,1092,3,2025-02-19,entregue
24674,1145,5,2025-02-19,entregue
24675,1147,2,2025-02-19,entregue
24676,1163,1,2025-02-19,entregue
24677,1167,7,2025-02-19,entregue
24678,1185,3,2025-02-19,entregue
24679,4,12,2025-02-20,entregue
24680,42,12,2025-02-20,entregue
24681,44,11,2025-02-20,entregue
24682,72,1,2025-02-20,entregue
24683,92,6,2025-02-20,entregue
24684,104,2,2025-02-20,entregue
24685,113,2,2025-02-20,entregue
24686,130,5,2025-02-20,entregue
24687,130,5,2025-02-20,entregue
24688,136,9,2025-02-20,entregue
24689,160,6,2025-02-20,entregue
24690,164,10,2025-02-20,entregue
24691,194,10,2025-02-20,entregue
24692,199,2,2025-02-20,entregue
24693,221,2,2025-02-20,entregue
24694,238,1,2025-02-20,entregue
24695,243,7,2025-02-20,entregue
24696,243,7,2025-02-20,entregue
24697,247,10,2025-02-20,entregue
24698,250,11,2025-02-20,entregue
24699,300,5,2025-02-20,entregue
24700,449,5,2025-02-20,entregue
24701,468,4,2025-02-20,entregue
24702,480,1,2025-02-20,entregue
24703,485,11,2025-02-20,entregue
24704,489,6,2025-02-20,entregue
24705,490,8,2025-02-20,entregue
24706,496,1,2025-02-20,entregue
24707,520,10,2025-02-20,entregue
24708,520,10,2025-02-20,entregue
24709,548,4,2025-02-20,entregue
24710,556,4,2025-02-20,entregue
24711,570,1,2025-02-20,entregue
24712,579,11,2025-02-20,entregue
24713,606,2,2025-02-20,entregue
24714,619,1,2025-02-20,entregue
24715,649,9,2025-02-20,entregue
24716,673,12,2025-02-20,entregue
24717,689,8,2025-02-20,entregue
24718,703,5,2025-02-20,entregue
24719,707,12,2025-02-20,entregue
24720,763,7,2025-02-20,entregue
24721,777,9,2025-02-20,entregue
24722,777,9,2025-02-20,entregue
24723,783,2,2025-02-20,entregue
24724,833,5,2025-02-20,entregue
24725,839,4,2025-02-20,entregue
24726,851,10,2025-02-20,entregue
24727,851,10,2025-02-20,entregue
24728,865,7,2025-02-20,entregue
24729,867,1,2025-02-20,entregue
24730,884,6,2025-02-20,entregue
24731,896,3,2025-02-20,entregue
24732,914,3,2025-02-20,entregue
24733,918,8,2025-02-20,entregue
24734,943,10,2025-02-20,entregue
24735,964,4,2025-02-20,entregue
24736,980,11,2025-02-20,entregue
24737,992,1,2025-02-20,entregue
24738,996,12,2025-02-20,entregue
24739,999,7,2025-02-20,entregue
24740,1006,9,2025-02-20,entregue
24741,1027,6,2025-02-20,entregue
24742,1046,2,2025-02-20,entregue
24743,1062,10,2025-02-20,entregue
24744,1096,9,2025-02-20,entregue
24745,1121,8,2025-02-20,entregue
24746,1138,7,2025-02-20,entregue
24747,1153,2,2025-02-20,entregue
24748,1169,11,2025-02-20,entregue
24749,1185,3,2025-02-20,cancelado
24750,1185,3,2025-02-20,entregue
24751,1191,2,2025-02-20,entregue
24752,1195,11,2025-02-20,entregue
24753,1195,11,2025-02-20,entregue
24754,5,12,2025-02-21,entregue
24755,14,7,2025-02-21,entregue
24756,33,8,2025-02-21,entregue
24757,34,1,2025-02-21,entregue
24758,77,12,2025-02-21,entregue
24759,94,5,2025-02-21,entregue
24760,110,12,2025-02-21,entregue
24761,120,3,2025-02-21,entregue
24762,133,2,2025-02-21,entregue
24763,135,8,2025-02-21,entregue
24764,137,6,2025-02-21,entregue
24765,144,6,2025-02-21,entregue
24766,162,11,2025-02-21,entregue
24767,163,8,2025-02-21,entregue
24768,193,11,2025-02-21,entregue
24769,218,10,2025-02-21,entregue
24770,250,11,2025-02-21,entregue
24771,275,3,2025-02-21,entregue
24772,280,6,2025-02-21,entregue
24773,283,10,2025-02-21,entregue
24774,286,3,2025-02-21,entregue
24775,290,1,2025-02-21,entregue
24776,316,6,2025-02-21,entregue
24777,330,1,2025-02-21,entregue
24778,337,11,2025-02-21,entregue
24779,346,12,2025-02-21,entregue
24780,372,12,2025-02-21,entregue
24781,381,10,2025-02-21,entregue
24782,412,3,2025-02-21,entregue
24783,417,10,2025-02-21,entregue
24784,418,7,2025-02-21,entregue
24785,424,11,2025-02-21,entregue
24786,443,8,2025-02-21,entregue
24787,472,8,2025-02-21,entregue
24788,493,7,2025-02-21,entregue
24789,509,10,2025-02-21,entregue
24790,523,6,2025-02-21,entregue
24791,529,3,2025-02-21,entregue
24792,561,3,2025-02-21,entregue
24793,580,11,2025-02-21,entregue
24794,585,2,2025-02-21,entregue
24795,589,7,2025-02-21,entregue
24796,591,6,2025-02-21,entregue
24797,592,4,2025-02-21,entregue
24798,621,12,2025-02-21,entregue
24799,645,2,2025-02-21,entregue
24800,659,12,2025-02-21,entregue
24801,663,4,2025-02-21,entregue
24802,669,11,2025-02-21,entregue
24803,675,2,2025-02-21,cancelado
24804,678,2,2025-02-21,entregue
24805,680,9,2025-02-21,entregue
24806,682,4,2025-02-21,entregue
24807,687,4,2025-02-21,entregue
24808,689,8,2025-02-21,entregue
24809,743,4,2025-02-21,entregue
24810,777,9,2025-02-21,entregue
24811,779,4,2025-02-21,entregue
24812,810,11,2025-02-21,entregue
24813,876,7,2025-02-21,entregue
24814,936,2,2025-02-21,entregue
24815,939,9,2025-02-21,entregue
24816,941,8,2025-02-21,entregue
24817,976,4,2025-02-21,entregue
24818,979,7,2025-02-21,entregue
24819,986,4,2025-02-21,entregue
24820,1021,1,2025-02-21,entregue
24821,1022,11,2025-02-21,entregue
24822,1046,2,2025-02-21,entregue
24823,1048,7,2025-02-21,entregue
24824,1049,2,2025-02-21,entregue
24825,1057,12,2025-02-21,entregue
24826,1074,11,2025-02-21,entregue
24827,1083,6,2025-02-21,entregue
24828,1088,7,2025-02-21,entregue
24829,1139,7,2025-02-21,entregue
24830,1151,7,2025-02-21,entregue
24831,13,6,2025-02-22,entregue
24832,18,5,2025-02-22,entregue
24833,64,1,2025-02-22,entregue
24834,71,6,2025-02-22,cancelado
24835,95,5,2025-02-22,entregue
24836,119,8,2025-02-22,entregue
24837,130,5,2025-02-22,entregue
24838,134,4,2025-02-22,entregue
24839,150,6,2025-02-22,entregue
24840,159,11,2025-02-22,entregue
24841,162,11,2025-02-22,entregue
24842,167,11,2025-02-22,entregue
24843,208,10,2025-02-22,entregue
24844,214,2,2025-02-22,entregue
24845,228,6,2025-02-22,entregue
24846,231,12,2025-02-22,entregue
24847,251,11,2025-02-22,entregue
24848,253,5,2025-02-22,entregue
24849,262,1,2025-02-22,entregue
24850,269,11,2025-02-22,entregue
24851,298,2,2025-02-22,entregue
24852,317,4,2025-02-22,entregue
24853,333,10,2025-02-22,entregue
24854,335,12,2025-02-22,entregue
24855,336,11,2025-02-22,entregue
24856,337,11,2025-02-22,entregue
24857,350,7,2025-02-22,entregue
24858,373,5,2025-02-22,entregue
24859,390,11,2025-02-22,entregue
24860,399,1,2025-02-22,entregue
24861,403,10,2025-02-22,entregue
24862,413,1,2025-02-22,entregue
24863,436,1,2025-02-22,entregue
24864,466,4,2025-02-22,entregue
24865,483,10,2025-02-22,entregue
24866,490,8,2025-02-22,entregue
24867,519,5,2025-02-22,entregue
24868,540,11,2025-02-22,entregue
24869,564,1,2025-02-22,cancelado
24870,564,1,2025-02-22,entregue
24871,567,8,2025-02-22,entregue
24872,581,1,2025-02-22,entregue
24873,592,4,2025-02-22,entregue
24874,594,5,2025-02-22,entregue
24875,607,6,2025-02-22,entregue
24876,637,9,2025-02-22,entregue
24877,686,7,2025-02-22,entregue
24878,688,1,2025-02-22,entregue
24879,725,4,2025-02-22,entregue
24880,775,8,2025-02-22,entregue
24881,783,2,2025-02-22,entregue
24882,790,3,2025-02-22,entregue
24883,790,3,2025-02-22,entregue
24884,834,6,2025-02-22,entregue
24885,845,5,2025-02-22,entregue
24886,853,11,2025-02-22,entregue
24887,907,2,2025-02-22,entregue
24888,909,5,2025-02-22,entregue
24889,924,7,2025-02-22,entregue
24890,926,7,2025-02-22,entregue
24891,947,7,2025-02-22,entregue
24892,960,4,2025-02-22,entregue
24893,961,12,2025-02-22,entregue
24894,970,9,2025-02-22,entregue
24895,977,7,2025-02-22,entregue
24896,1030,2,2025-02-22,entregue
24897,1043,4,2025-02-22,entregue
24898,1070,7,2025-02-22,entregue
24899,1088,7,2025-02-22,entregue
24900,1103,7,2025-02-22,entregue
24901,1139,7,2025-02-22,entregue
24902,1140,4,2025-02-22,entregue
24903,1153,2,2025-02-22,entregue
24904,1172,9,2025-02-22,cancelado
24905,1180,8,2025-02-22,cancelado
24906,1191,2,2025-02-22,entregue
24907,2,6,2025-02-24,entregue
24908,7,2,2025-02-24,entregue
24909,13,6,2025-02-24,entregue
24910,15,12,2025-02-24,entregue
24911,18,5,2025-02-24,entregue
24912,22,11,2025-02-24,entregue
24913,31,9,2025-02-24,entregue
24914,41,2,2025-02-24,entregue
24915,42,12,2025-02-24,entregue
24916,54,12,2025-02-24,entregue
24917,68,11,2025-02-24,entregue
24918,81,11,2025-02-24,entregue
24919,109,12,2025-02-24,entregue
24920,129,12,2025-02-24,entregue
24921,130,5,2025-02-24,entregue
24922,133,2,2025-02-24,entregue
24923,134,4,2025-02-24,entregue
24924,146,7,2025-02-24,entregue
24925,147,6,2025-02-24,entregue
24926,151,6,2025-02-24,entregue
24927,156,1,2025-02-24,entregue
24928,159,11,2025-02-24,entregue
24929,160,6,2025-02-24,entregue
24930,191,4,2025-02-24,entregue
24931,194,10,2025-02-24,cancelado
24932,199,2,2025-02-24,entregue
24933,209,11,2025-02-24,entregue
24934,217,3,2025-02-24,entregue
24935,217,3,2025-02-24,entregue
24936,224,5,2025-02-24,entregue
24937,231,12,2025-02-24,entregue
24938,236,6,2025-02-24,entregue
24939,243,7,2025-02-24,entregue
24940,253,5,2025-02-24,entregue
24941,261,2,2025-02-24,entregue
24942,261,2,2025-02-24,entregue
24943,263,12,2025-02-24,entregue
24944,268,2,2025-02-24,entregue
24945,272,2,2025-02-24,entregue
24946,288,7,2025-02-24,entregue
24947,291,3,2025-02-24,entregue
24948,296,10,2025-02-24,entregue
24949,316,6,2025-02-24,entregue
24950,321,3,2025-02-24,entregue
24951,329,5,2025-02-24,entregue
24952,337,11,2025-02-24,cancelado
24953,375,6,2025-02-24,entregue
24954,385,4,2025-02-24,entregue
24955,388,8,2025-02-24,entregue
24956,391,1,2025-02-24,entregue
24957,411,3,2025-02-24,entregue
24958,413,1,2025-02-24,entregue
24959,414,12,2025-02-24,entregue
24960,436,1,2025-02-24,entregue
24961,440,11,2025-02-24,entregue
24962,442,10,2025-02-24,entregue
24963,442,10,2025-02-24,entregue
24964,443,8,2025-02-24,entregue
24965,461,10,2025-02-24,entregue
24966,462,4,2025-02-24,entregue
24967,466,4,2025-02-24,entregue
24968,468,4,2025-02-24,entregue
24969,468,4,2025-02-24,entregue
24970,475,9,2025-02-24,entregue
24971,481,3,2025-02-24,entregue
24972,492,6,2025-02-24,entregue
24973,493,7,2025-02-24,entregue
24974,496,1,2025-02-24,entregue
24975,496,1,2025-02-24,entregue
24976,496,1,2025-02-24,entregue
24977,511,1,2025-02-24,entregue
24978,522,11,2025-02-24,entregue
24979,523,6,2025-02-24,entregue
24980,529,3,2025-02-24,entregue
24981,532,12,2025-02-24,entregue
24982,539,7,2025-02-24,entregue
24983,543,12,2025-02-24,entregue
24984,547,3,2025-02-24,entregue
24985,554,10,2025-02-24,entregue
24986,557,2,2025-02-24,entregue
24987,559,11,2025-02-24,entregue
24988,569,1,2025-02-24,entregue
24989,570,1,2025-02-24,entregue
24990,573,11,2025-02-24,entregue
24991,574,2,2025-02-24,entregue
24992,576,6,2025-02-24,entregue
24993,582,2,2025-02-24,entregue
24994,589,7,2025-02-24,entregue
24995,607,6,2025-02-24,entregue
24996,608,8,2025-02-24,entregue
24997,637,9,2025-02-24,entregue
24998,641,4,2025-02-24,entregue
24999,646,3,2025-02-24,entregue
25000,648,12,2025-02-24,entregue
25001,655,8,2025-02-24,entregue
25002,655,8,2025-02-24,cancelado
25003,657,3,2025-02-24,entregue
25004,662,9,2025-02-24,entregue
25005,668,4,2025-02-24,entregue
25006,668,4,2025-02-24,cancelado
25007,678,2,2025-02-24,entregue
25008,681,1,2025-02-24,entregue
25009,683,2,2025-02-24,cancelado
25010,688,1,2025-02-24,entregue
25011,717,6,2025-02-24,entregue
25012,718,7,2025-02-24,entregue
25013,739,3,2025-02-24,entregue
25014,749,4,2025-02-24,entregue
25015,752,3,2025-02-24,entregue
25016,754,2,2025-02-24,entregue
25017,771,10,2025-02-24,entregue
25018,771,10,2025-02-24,entregue
25019,777,9,2025-02-24,entregue
25020,795,5,2025-02-24,entregue
25021,799,1,2025-02-24,entregue
25022,799,1,2025-02-24,entregue
25023,801,3,2025-02-24,entregue
25024,806,7,2025-02-24,entregue
25025,807,4,2025-02-24,entregue
25026,810,11,2025-02-24,entregue
25027,814,11,2025-02-24,entregue
25028,814,11,2025-02-24,entregue
25029,825,7,2025-02-24,entregue
25030,835,11,2025-02-24,entregue
25031,839,4,2025-02-24,entregue
25032,865,7,2025-02-24,entregue
25033,866,11,2025-02-24,entregue
25034,878,6,2025-02-24,entregue
25035,905,10,2025-02-24,entregue
25036,909,5,2025-02-24,entregue
25037,909,5,2025-02-24,entregue
25038,911,4,2025-02-24,cancelado
25039,924,7,2025-02-24,entregue
25040,926,7,2025-02-24,entregue
25041,931,9,2025-02-24,entregue
25042,937,10,2025-02-24,entregue
25043,939,9,2025-02-24,entregue
25044,950,8,2025-02-24,entregue
25045,957,11,2025-02-24,entregue
25046,959,3,2025-02-24,entregue
25047,965,4,2025-02-24,entregue
25048,967,9,2025-02-24,entregue
25049,976,4,2025-02-24,entregue
25050,977,7,2025-02-24,entregue
25051,1046,2,2025-02-24,entregue
25052,1046,2,2025-02-24,entregue
25053,1046,2,2025-02-24,entregue
25054,1050,9,2025-02-24,entregue
25055,1056,10,2025-02-24,cancelado
25056,1060,1,2025-02-24,entregue
25057,1063,5,2025-02-24,entregue
25058,1085,6,2025-02-24,entregue
25059,1097,1,2025-02-24,entregue
25060,1101,11,2025-02-24,entregue
25061,1106,12,2025-02-24,entregue
25062,1109,6,2025-02-24,entregue
25063,1117,1,2025-02-24,entregue
25064,1124,10,2025-02-24,entregue
25065,1129,4,2025-02-24,entregue
25066,1138,7,2025-02-24,entregue
25067,1138,7,2025-02-24,entregue
25068,1144,7,2025-02-24,entregue
25069,1148,2,2025-02-24,entregue
25070,1149,5,2025-02-24,entregue
25071,1161,12,2025-02-24,entregue
25072,1161,12,2025-02-24,entregue
25073,1164,12,2025-02-24,entregue
25074,33,8,2025-02-25,entregue
25075,34,1,2025-02-25,entregue
25076,59,11,2025-02-25,entregue
25077,76,4,2025-02-25,entregue
25078,87,7,2025-02-25,entregue
25079,87,7,2025-02-25,entregue
25080,92,6,2025-02-25,entregue
25081,110,12,2025-02-25,entregue
25082,203,7,2025-02-25,entregue
25083,217,3,2025-02-25,entregue
25084,218,10,2025-02-25,entregue
25085,231,12,2025-02-25,entregue
25086,242,7,2025-02-25,entregue
25087,247,10,2025-02-25,entregue
25088,259,4,2025-02-25,entregue
25089,266,9,2025-02-25,entregue
25090,270,3,2025-02-25,entregue
25091,345,10,2025-02-25,entregue
25092,351,10,2025-02-25,cancelado
25093,353,10,2025-02-25,entregue
25094,373,5,2025-02-25,entregue
25095,375,6,2025-02-25,entregue
25096,427,2,2025-02-25,entregue
25097,449,5,2025-02-25,entregue
25098,491,12,2025-02-25,entregue
25099,500,6,2025-02-25,entregue
25100,504,2,2025-02-25,entregue
25101,505,3,2025-02-25,entregue
25102,508,6,2025-02-25,entregue
25103,509,10,2025-02-25,entregue
25104,515,2,2025-02-25,entregue
25105,539,7,2025-02-25,entregue
25106,542,6,2025-02-25,entregue
25107,549,7,2025-02-25,entregue
25108,583,11,2025-02-25,entregue
25109,583,11,2025-02-25,entregue
25110,594,5,2025-02-25,entregue
25111,606,2,2025-02-25,entregue
25112,606,2,2025-02-25,entregue
25113,621,12,2025-02-25,entregue
25114,637,9,2025-02-25,entregue
25115,662,9,2025-02-25,entregue
25116,668,4,2025-02-25,entregue
25117,682,4,2025-02-25,entregue
25118,686,7,2025-02-25,entregue
25119,705,2,2025-02-25,entregue
25120,743,4,2025-02-25,entregue
25121,800,1,2025-02-25,entregue
25122,809,10,2025-02-25,entregue
25123,835,11,2025-02-25,entregue
25124,837,11,2025-02-25,entregue
25125,837,11,2025-02-25,entregue
25126,851,10,2025-02-25,entregue
25127,864,1,2025-02-25,entregue
25128,871,2,2025-02-25,entregue
25129,924,7,2025-02-25,entregue
25130,943,10,2025-02-25,entregue
25131,950,8,2025-02-25,entregue
25132,1011,2,2025-02-25,entregue
25133,1021,1,2025-02-25,entregue
25134,1033,6,2025-02-25,entregue
25135,1034,11,2025-02-25,entregue
25136,1042,4,2025-02-25,entregue
25137,1046,2,2025-02-25,entregue
25138,1047,11,2025-02-25,entregue
25139,1050,9,2025-02-25,entregue
25140,1057,12,2025-02-25,entregue
25141,1083,6,2025-02-25,entregue
25142,1083,6,2025-02-25,entregue
25143,1116,7,2025-02-25,entregue
25144,1151,7,2025-02-25,entregue
25145,1159,2,2025-02-25,entregue
25146,1191,2,2025-02-25,entregue
25147,1200,8,2025-02-25,entregue
25148,2,6,2025-02-26,entregue
25149,30,2,2025-02-26,entregue
25150,31,9,2025-02-26,entregue
25151,76,4,2025-02-26,entregue
25152,77,12,2025-02-26,entregue
25153,79,11,2025-02-26,entregue
25154,82,12,2025-02-26,entregue
25155,122,8,2025-02-26,entregue
25156,130,5,2025-02-26,entregue
25157,132,7,2025-02-26,entregue
25158,143,2,2025-02-26,entregue
25159,188,12,2025-02-26,entregue
25160,260,2,2025-02-26,entregue
25161,273,9,2025-02-26,entregue
25162,280,6,2025-02-26,entregue
25163,306,5,2025-02-26,entregue
25164,332,8,2025-02-26,entregue
25165,337,11,2025-02-26,entregue
25166,409,7,2025-02-26,entregue
25167,418,7,2025-02-26,entregue
25168,427,2,2025-02-26,entregue
25169,490,8,2025-02-26,entregue
25170,492,6,2025-02-26,entregue
25171,497,7,2025-02-26,entregue
25172,531,7,2025-02-26,entregue
25173,583,11,2025-02-26,entregue
25174,587,9,2025-02-26,entregue
25175,589,7,2025-02-26,cancelado
25176,604,11,2025-02-26,entregue
25177,608,8,2025-02-26,entregue
25178,621,12,2025-02-26,entregue
25179,641,4,2025-02-26,entregue
25180,642,12,2025-02-26,entregue
25181,666,10,2025-02-26,entregue
25182,697,11,2025-02-26,entregue
25183,699,7,2025-02-26,entregue
25184,725,4,2025-02-26,entregue
25185,765,11,2025-02-26,entregue
25186,768,6,2025-02-26,entregue
25187,788,1,2025-02-26,entregue
25188,788,1,2025-02-26,entregue
25189,795,5,2025-02-26,entregue
25190,809,10,2025-02-26,entregue
25191,825,7,2025-02-26,entregue
25192,835,11,2025-02-26,entregue
25193,840,6,2025-02-26,entregue
25194,892,6,2025-02-26,entregue
25195,940,11,2025-02-26,entregue
25196,971,12,2025-02-26,entregue
25197,987,2,2025-02-26,entregue
25198,993,5,2025-02-26,entregue
25199,995,3,2025-02-26,entregue
25200,1014,4,2025-02-26,entregue
25201,1043,4,2025-02-26,cancelado
25202,1046,2,2025-02-26,entregue
25203,1046,2,2025-02-26,entregue
25204,1049,2,2025-02-26,entregue
25205,1064,1,2025-02-26,entregue
25206,1064,1,2025-02-26,entregue
25207,1111,12,2025-02-26,entregue
25208,1113,3,2025-02-26,entregue
25209,1167,7,2025-02-26,entregue
25210,1168,3,2025-02-26,entregue
25211,31,9,2025-02-27,entregue
25212,81,11,2025-02-27,entregue
25213,87,7,2025-02-27,entregue
25214,90,12,2025-02-27,entregue
25215,100,6,2025-02-27,entregue
25216,108,7,2025-02-27,entregue
25217,111,3,2025-02-27,entregue
25218,119,8,2025-02-27,entregue
25219,146,7,2025-02-27,entregue
25220,148,12,2025-02-27,entregue
25221,178,6,2025-02-27,entregue
25222,201,4,2025-02-27,entregue
25223,203,7,2025-02-27,entregue
25224,214,2,2025-02-27,entregue
25225,223,4,2025-02-27,entregue
25226,239,6,2025-02-27,entregue
25227,260,2,2025-02-27,entregue
25228,318,10,2025-02-27,entregue
25229,334,3,2025-02-27,entregue
25230,438,1,2025-02-27,entregue
25231,444,11,2025-02-27,entregue
25232,444,11,2025-02-27,entregue
25233,483,10,2025-02-27,entregue
25234,484,3,2025-02-27,entregue
25235,547,3,2025-02-27,entregue
25236,589,7,2025-02-27,entregue
25237,606,2,2025-02-27,entregue
25238,606,2,2025-02-27,cancelado
25239,606,2,2025-02-27,entregue
25240,633,7,2025-02-27,entregue
25241,650,3,2025-02-27,entregue
25242,654,3,2025-02-27,entregue
25243,671,11,2025-02-27,entregue
25244,673,12,2025-02-27,cancelado
25245,724,11,2025-02-27,entregue
25246,740,7,2025-02-27,entregue
25247,758,5,2025-02-27,entregue
25248,795,5,2025-02-27,entregue
25249,814,11,2025-02-27,entregue
25250,840,6,2025-02-27,entregue
25251,876,7,2025-02-27,entregue
25252,889,12,2025-02-27,entregue
25253,903,2,2025-02-27,entregue
25254,907,2,2025-02-27,entregue
25255,908,4,2025-02-27,entregue
25256,932,12,2025-02-27,entregue
25257,954,9,2025-02-27,entregue
25258,994,1,2025-02-27,entregue
25259,1000,6,2025-02-27,entregue
25260,1033,6,2025-02-27,entregue
25261,1040,7,2025-02-27,entregue
25262,1064,1,2025-02-27,entregue
25263,1070,7,2025-02-27,entregue
25264,1096,9,2025-02-27,entregue
25265,1102,9,2025-02-27,entregue
25266,1110,10,2025-02-27,entregue
25267,1112,2,2025-02-27,entregue
25268,1136,9,2025-02-27,entregue
25269,1142,11,2025-02-27,entregue
25270,28,6,2025-02-28,entregue
25271,42,12,2025-02-28,entregue
25272,43,5,2025-02-28,entregue
25273,53,7,2025-02-28,entregue
25274,69,7,2025-02-28,entregue
25275,81,11,2025-02-28,entregue
25276,87,7,2025-02-28,entregue
25277,93,6,2025-02-28,entregue
25278,98,1,2025-02-28,entregue
25279,128,6,2025-02-28,entregue
25280,130,5,2025-02-28,entregue
25281,134,4,2025-02-28,entregue
25282,149,6,2025-02-28,entregue
25283,163,8,2025-02-28,entregue
25284,193,11,2025-02-28,entregue
25285,201,4,2025-02-28,entregue
25286,201,4,2025-02-28,entregue
25287,211,11,2025-02-28,entregue
25288,223,4,2025-02-28,entregue
25289,229,8,2025-02-28,entregue
25290,230,11,2025-02-28,entregue
25291,245,2,2025-02-28,entregue
25292,260,2,2025-02-28,entregue
25293,268,2,2025-02-28,entregue
25294,318,10,2025-02-28,entregue
25295,318,10,2025-02-28,entregue
25296,337,11,2025-02-28,entregue
25297,346,12,2025-02-28,entregue
25298,354,4,2025-02-28,entregue
25299,379,11,2025-02-28,entregue
25300,391,1,2025-02-28,entregue
25301,411,3,2025-02-28,entregue
25302,432,2,2025-02-28,entregue
25303,438,1,2025-02-28,entregue
25304,438,1,2025-02-28,entregue
25305,452,10,2025-02-28,entregue
25306,454,2,2025-02-28,entregue
25307,470,8,2025-02-28,entregue
25308,473,2,2025-02-28,entregue
25309,481,3,2025-02-28,entregue
25310,496,1,2025-02-28,entregue
25311,537,12,2025-02-28,entregue
25312,541,4,2025-02-28,entregue
25313,557,2,2025-02-28,entregue
25314,568,4,2025-02-28,entregue
25315,574,2,2025-02-28,entregue
25316,591,6,2025-02-28,entregue
25317,600,6,2025-02-28,entregue
25318,666,10,2025-02-28,entregue
25319,672,6,2025-02-28,entregue
25320,688,1,2025-02-28,entregue
25321,690,5,2025-02-28,entregue
25322,701,1,2025-02-28,entregue
25323,704,6,2025-02-28,entregue
25324,716,1,2025-02-28,entregue
25325,762,11,2025-02-28,entregue
